record_id,full_name,email,phone,address,bank_name,card_number,expiry_date,cvv,account_status,breach_source
a366ba12-a7e8-4929-a173-478b84c2b2fd,Mary Harris,mary.harris529@example.com,+14267009537,891 Main Street,Prime National Bank,3400949891261529,06/28,784,Active,Phishing
888e0152-68ce-46c7-941d-7fb757db77bb,Elizabeth Smith,elizabeth.smith176@example.com,+13626008531,652 Main Street,Prime National Bank,5500202632886629,04/29,404,Blocked,Phishing
4c074fbc-68fb-42a1-be0d-803810678675,John Anderson,john.anderson813@example.com,+14198523824,243 Main Street,Unity Finance,4111067267825078,01/26,221,Active,SQL Injection
c9ee5d83-df17-47ef-938d-a326622098d0,Robert Mwangi,robert.mwangi625@example.com,+10371781803,793 Main Street,Unity Finance,5500987559780857,04/28,913,Blocked,Insider Leak
65d74651-a3fa-4ae5-ac07-1560326ce364,James Taylor,james.taylor302@example.com,+19377528079,733 Main Street,Metro Capital Bank,5500457988899811,08/30,935,Blocked,Malware Attack
ab0817ad-112b-4f01-b413-ebf443ed85d5,John Thomas,john.thomas338@example.com,+19729218152,855 Main Street,Global Trust Bank,3400144399260097,09/26,325,Expired,Malware Attack
042041e4-4ab8-448a-9c18-149eb04dcfc3,Michael Anderson,michael.anderson664@example.com,+12296916619,266 Main Street,Metro Capital Bank,3000325765112964,07/29,737,Blocked,SQL Injection
aba9e31c-bce0-4e75-b263-160bf0d09fd8,Mary Johnson,mary.johnson47@example.com,+19806514386,915 Main Street,Metro Capital Bank,4111365668699718,09/29,935,Expired,Insider Leak
6206ffaa-1593-4e08-a591-8aeb6d98cd9a,Linda Smith,linda.smith615@example.com,+16313428976,206 Main Street,Unity Finance,3400716449759982,06/26,497,Expired,Insider Leak
20dc615d-2a41-4b1a-a28a-531de6e65470,Mary Brown,mary.brown546@example.com,+13427042078,986 Main Street,Prime National Bank,3400623514905850,12/27,787,Active,Malware Attack
45fe0d27-d191-4802-9249-5a11bb1f8b62,Elizabeth White,elizabeth.white571@example.com,+14322348124,137 Main Street,Unity Finance,3400291078624345,06/29,970,Active,Malware Attack
99066bb7-a2f8-49d3-9417-323ee691853e,Michael Taylor,michael.taylor239@example.com,+16540238757,799 Main Street,Metro Capital Bank,4111503223917678,11/28,594,Active,Phishing
9fe84f86-3920-4ff2-81b6-8f97c0c0d5f3,Michael Mwangi,michael.mwangi890@example.com,+16634521570,464 Main Street,Unity Finance,5500951571400980,10/26,131,Expired,Insider Leak
ddf02859-3be5-4bb8-ab71-bf076012dfef,James Thomas,james.thomas360@example.com,+14611761306,473 Main Street,Prime National Bank,3000339581577223,08/29,381,Active,Malware Attack
cd1424b8-0cd4-4b99-ad2c-25e48b09a98a,Patricia Thomas,patricia.thomas842@example.com,+11604456295,601 Main Street,Unity Finance,3400220086113756,07/28,117,Active,Malware Attack
9e38d807-3112-459b-b1df-4a3344dbe693,Patricia Thomas,patricia.thomas459@example.com,+10226271870,564 Main Street,Metro Capital Bank,5500290007558439,01/26,176,Expired,Insider Leak
5b824e25-bbb5-4c7d-803c-ccc0961ba6c8,Jennifer Anderson,jennifer.anderson255@example.com,+17924891943,634 Main Street,Metro Capital Bank,5500032608804075,04/28,121,Expired,Phishing
389e0b4d-295a-4039-9a46-77c88262b4ad,Patricia Mwangi,patricia.mwangi546@example.com,+11456397694,436 Main Street,Unity Finance,3000992518300927,01/27,850,Blocked,Malware Attack
593cda10-73ef-4ea7-9f1b-e2ce9a0bbdb8,Robert Anderson,robert.anderson935@example.com,+12417416634,222 Main Street,Metro Capital Bank,5500747711630966,03/26,513,Blocked,Malware Attack
ca6c2892-eb4b-4bb5-aec7-d819dba0dc46,John Brown,john.brown809@example.com,+14142694322,725 Main Street,Metro Capital Bank,4111297575838679,01/28,417,Active,Malware Attack
18d48bc0-139a-44cc-9341-26f4e6112e76,Michael Thomas,michael.thomas59@example.com,+15827691704,157 Main Street,Global Trust Bank,3000122920590612,07/30,233,Expired,Malware Attack
52936df6-83bb-4abf-9390-37090ca62e4d,Elizabeth Smith,elizabeth.smith497@example.com,+12093557293,168 Main Street,Global Trust Bank,3400092473819818,07/29,195,Expired,Malware Attack
cdeb68a6-2bb9-4445-b428-0bea5dd8c80d,Mary Harris,mary.harris974@example.com,+16311519433,705 Main Street,Unity Finance,3000162067284847,02/28,355,Active,Insider Leak
b44b3df3-aee0-4061-a615-1a488b4ca680,Elizabeth Smith,elizabeth.smith971@example.com,+19782681166,911 Main Street,Global Trust Bank,3000933743375403,10/26,570,Blocked,Malware Attack
0f3e2b0e-d6cf-4b07-bb32-983872fe29a9,Linda Johnson,linda.johnson716@example.com,+14159986739,374 Main Street,Prime National Bank,3000986939669482,10/30,323,Active,Malware Attack
0bebba12-a456-4e10-9b23-3d3a4d732343,Patricia Taylor,patricia.taylor30@example.com,+11880178094,281 Main Street,Metro Capital Bank,5500328744283244,11/26,821,Active,SQL Injection
9497ae62-4b2b-4ff1-8dfb-9686b7e169d1,Linda Thomas,linda.thomas347@example.com,+15805923693,486 Main Street,Prime National Bank,4111491408920954,10/27,316,Expired,Malware Attack
bb7d5e90-ee13-48a4-8458-237f74ff94ef,Michael Taylor,michael.taylor973@example.com,+17790277151,861 Main Street,Prime National Bank,3400147184561421,10/28,932,Active,Insider Leak
8c53eef6-98c2-4478-ac5d-1cc7ce7bf47d,Michael Anderson,michael.anderson934@example.com,+11684970323,772 Main Street,Prime National Bank,3000141617858450,11/26,989,Expired,Malware Attack
fa2d51ee-c6dc-46e4-b5c9-483cb27849bd,Robert Mwangi,robert.mwangi76@example.com,+12156379205,742 Main Street,Unity Finance,3400404353270541,10/28,582,Blocked,Phishing
92971c5f-e759-415a-91a1-c9b1fd123599,William Taylor,william.taylor36@example.com,+10071419716,530 Main Street,Metro Capital Bank,3000452697526550,05/27,332,Blocked,Phishing
214ff96f-ecbb-4fd0-8872-d84f2da45198,Michael Harris,michael.harris619@example.com,+15904708217,720 Main Street,Unity Finance,3000329120818987,12/27,977,Expired,Malware Attack
b4283e71-08f5-433a-94ea-1b2cc8dec62a,James Harris,james.harris800@example.com,+10233103871,205 Main Street,Metro Capital Bank,5500404885478450,07/30,677,Active,Insider Leak
806ef657-249d-4b2a-98ab-40fb7f13bb6d,Jennifer Thomas,jennifer.thomas604@example.com,+17814329594,600 Main Street,Unity Finance,3000280055463735,10/27,232,Active,Insider Leak
b965d10f-c161-449a-b1c6-914f30cdb906,James Jackson,james.jackson203@example.com,+15807610566,273 Main Street,Unity Finance,5500634922897425,12/30,896,Expired,SQL Injection
55cf2908-ac24-4723-89d1-c4cd8852ef90,Linda Smith,linda.smith451@example.com,+12680366392,176 Main Street,Unity Finance,5500806127898773,10/28,179,Active,SQL Injection
24a13ce0-9678-43f3-902e-4eea4c174b00,James Anderson,james.anderson14@example.com,+12425128606,283 Main Street,Global Trust Bank,3400834938749429,02/27,896,Expired,Malware Attack
3adbda72-739a-4425-81ed-e507fdece69b,Linda Brown,linda.brown968@example.com,+15108855023,427 Main Street,Global Trust Bank,3400957427704452,09/30,352,Blocked,SQL Injection
5dcca2f6-068b-462f-9984-18ed3557670c,Robert Taylor,robert.taylor332@example.com,+15284726071,265 Main Street,Unity Finance,3400276384412513,06/27,495,Blocked,SQL Injection
467e3d94-b873-48de-b3aa-e1cdaf182102,Patricia Mwangi,patricia.mwangi400@example.com,+10668850817,341 Main Street,Global Trust Bank,5500946989976460,12/29,643,Blocked,Malware Attack
5c9be527-423e-42af-ade6-e1e71a021e1c,Patricia Jackson,patricia.jackson24@example.com,+10607481771,224 Main Street,Global Trust Bank,3400094244985351,12/26,199,Blocked,Phishing
b6d28700-c3d5-42fa-96e0-e0609a65103b,William Jackson,william.jackson768@example.com,+13976060402,823 Main Street,Metro Capital Bank,3400167116042142,02/30,728,Blocked,Insider Leak
fcdd155c-3bac-474e-a1ed-0dd493425ed6,Patricia Harris,patricia.harris933@example.com,+16984929510,262 Main Street,Metro Capital Bank,5500028495831849,07/29,404,Active,Insider Leak
1190e16f-8587-4155-845f-1a0913bbdadf,Mary Johnson,mary.johnson991@example.com,+17418968631,929 Main Street,Prime National Bank,3000391802566182,03/27,150,Active,Phishing
7f3c1534-f0b0-49a1-8935-de1208ffae6a,Robert Brown,robert.brown430@example.com,+14627752186,988 Main Street,Global Trust Bank,4111611711007760,06/28,870,Expired,Malware Attack
9c763e71-063a-48ce-8360-16e2d5b8554a,Robert Johnson,robert.johnson732@example.com,+19278816049,243 Main Street,Prime National Bank,3000297549107427,04/28,548,Active,Insider Leak
5b829f4b-b70b-4d65-8efa-98fe159d1136,Elizabeth White,elizabeth.white938@example.com,+18174143527,177 Main Street,Metro Capital Bank,5500562216415667,03/27,968,Active,Phishing
470a8279-dcc8-4d6f-97dd-1e5f99188a1e,Elizabeth Jackson,elizabeth.jackson453@example.com,+18210328870,698 Main Street,Metro Capital Bank,3400629065904615,06/26,561,Blocked,Phishing
568e2eba-cfb2-424f-b50d-715671dd1b13,Michael Harris,michael.harris430@example.com,+19148108593,670 Main Street,Global Trust Bank,3000112023657122,01/29,555,Expired,Insider Leak
c71d1f5a-5b99-4b14-968c-bd1876e95284,John Jackson,john.jackson624@example.com,+12939191608,358 Main Street,Global Trust Bank,4111852064574160,02/29,615,Blocked,SQL Injection
0aa1426c-484f-4321-95d3-8de8812be2cf,Jennifer White,jennifer.white105@example.com,+10449036844,399 Main Street,Global Trust Bank,5500633433457112,12/27,308,Blocked,Phishing
c441d1b3-428b-4bbe-b4d6-34055ea543a9,Robert White,robert.white982@example.com,+15289443230,383 Main Street,Prime National Bank,3000535306197335,10/26,984,Expired,SQL Injection
774eb8e8-8ada-4968-9afc-ecfbcc1cf370,Elizabeth Smith,elizabeth.smith312@example.com,+16452258553,308 Main Street,Metro Capital Bank,5500152172691169,06/27,715,Active,Insider Leak
f3ab4e38-8705-4926-8e0a-8bd49336d656,John Brown,john.brown59@example.com,+12181329547,214 Main Street,Metro Capital Bank,3000591468862387,11/28,306,Blocked,SQL Injection
45124716-2bf6-45f4-a5b7-bd74177235a5,John Anderson,john.anderson25@example.com,+13654804517,250 Main Street,Global Trust Bank,5500489413431705,08/28,877,Blocked,Phishing
81f66ffd-b5a0-43df-8a88-30549531a15b,Elizabeth Anderson,elizabeth.anderson270@example.com,+14144456952,330 Main Street,Prime National Bank,5500470763667994,07/29,815,Expired,Insider Leak
5bf3348f-3b2e-4092-8571-505de0892a84,Elizabeth Johnson,elizabeth.johnson371@example.com,+13395519089,905 Main Street,Prime National Bank,3400317585921355,07/27,480,Expired,Phishing
5202adb2-c449-4cbe-8072-52c192cce805,John Taylor,john.taylor619@example.com,+12983414218,888 Main Street,Prime National Bank,3400539682754724,03/29,799,Expired,Insider Leak
f1a79d38-e458-4c65-a309-edb65183e0a7,James Smith,james.smith859@example.com,+14720074568,356 Main Street,Prime National Bank,3000926812614126,05/27,517,Active,Insider Leak
274b14fb-bfbf-4d58-b063-9ce4820f7fbb,Mary Smith,mary.smith905@example.com,+10173610011,306 Main Street,Global Trust Bank,4111345421370654,01/28,818,Expired,Phishing
4ccd3625-ead5-43bc-8ec7-8651ddf7a296,Jennifer Smith,jennifer.smith395@example.com,+16264294351,169 Main Street,Prime National Bank,3400153081003563,05/29,719,Expired,Phishing
550b7848-d473-4982-aa80-f7c3ed9dc1f6,Patricia Taylor,patricia.taylor697@example.com,+11288889452,669 Main Street,Prime National Bank,5500904213540233,03/30,926,Expired,Insider Leak
6d59dcb9-303e-4e91-8c01-9b14cc4b10be,Elizabeth White,elizabeth.white503@example.com,+14673308077,848 Main Street,Unity Finance,3000835135732387,08/26,391,Expired,Phishing
17adccbd-57dc-41f6-b5b6-521349b0830a,Patricia Smith,patricia.smith447@example.com,+18551092365,401 Main Street,Unity Finance,4111833684422479,09/27,594,Blocked,SQL Injection
937e28b0-c09e-46d2-9032-ccec3f376b42,Michael Harris,michael.harris836@example.com,+11771269080,817 Main Street,Global Trust Bank,3000349362955877,01/29,753,Active,Malware Attack
5736760d-a6e3-4c2c-b363-84cb297b5ba1,William Johnson,william.johnson331@example.com,+10530391664,944 Main Street,Global Trust Bank,5500458421734416,05/27,857,Blocked,Phishing
b51cefa4-790b-41f9-be42-97b599c8d1d0,William Taylor,william.taylor109@example.com,+15159977294,831 Main Street,Prime National Bank,3000675221618028,12/27,359,Active,SQL Injection
573eb55c-bf62-45c3-91e0-1228a6a02504,Elizabeth Anderson,elizabeth.anderson814@example.com,+13629097736,659 Main Street,Metro Capital Bank,4111832474876947,02/26,668,Expired,Phishing
fba6b680-3a1a-4d1e-918d-208edf75f6b7,James Thomas,james.thomas168@example.com,+14759494625,636 Main Street,Global Trust Bank,5500121571931896,09/28,476,Expired,Insider Leak
7157b115-ecd7-482f-99ca-10bcaf548c96,Mary Taylor,mary.taylor894@example.com,+14539894299,827 Main Street,Global Trust Bank,3400968682765885,09/30,986,Expired,SQL Injection
6f95e07d-cfd7-4e3f-a9e0-158ff38aca10,Jennifer Thomas,jennifer.thomas553@example.com,+10215032574,157 Main Street,Unity Finance,3400751001730641,10/26,679,Blocked,Malware Attack
75152b2b-a0d0-4293-896f-fd462a09cefc,Linda Smith,linda.smith135@example.com,+13464476017,208 Main Street,Global Trust Bank,4111038841589309,02/28,324,Expired,Malware Attack
c5a158dc-15eb-41a2-81ad-f7991565cb04,Linda Smith,linda.smith378@example.com,+10280648098,589 Main Street,Prime National Bank,4111738184087327,11/29,202,Expired,SQL Injection
13cac530-49ff-4e61-b329-622549a36533,John Mwangi,john.mwangi178@example.com,+13445047291,204 Main Street,Prime National Bank,3000766005157593,01/26,777,Active,SQL Injection
e4d4bfde-f028-418f-aaf1-377e53217074,William Taylor,william.taylor376@example.com,+13816616875,130 Main Street,Global Trust Bank,3000803329351737,07/27,222,Blocked,Malware Attack
9cdebc92-7f14-4204-bec0-66f1ef419da8,John Thomas,john.thomas765@example.com,+18695109818,699 Main Street,Metro Capital Bank,3000489801893258,07/29,616,Active,SQL Injection
51a33280-10ab-4c24-b521-3ac06a589d5c,Patricia Smith,patricia.smith911@example.com,+13754935727,127 Main Street,Global Trust Bank,5500444239230971,06/28,737,Blocked,Phishing
963c8f5d-e260-4134-b211-34a70afa1d05,Linda Smith,linda.smith150@example.com,+11139985047,686 Main Street,Metro Capital Bank,3000992525827102,08/27,751,Blocked,Insider Leak
30d74f36-d79e-4e1b-b1ec-48ef8af1f72b,Jennifer Taylor,jennifer.taylor22@example.com,+12226901241,570 Main Street,Prime National Bank,3400620439167802,12/27,379,Expired,Phishing
51138418-b184-431f-a1d4-166ebf719769,Elizabeth Mwangi,elizabeth.mwangi668@example.com,+14456437185,538 Main Street,Prime National Bank,3000450510884431,11/27,839,Active,Insider Leak
0afd3e27-a155-48a2-8520-a769fdbca740,Mary Jackson,mary.jackson476@example.com,+17249035706,224 Main Street,Global Trust Bank,3400060230986191,09/30,191,Active,Malware Attack
d2b33828-4277-4692-bc87-2e38e5eb4101,Michael Anderson,michael.anderson41@example.com,+18220592623,939 Main Street,Global Trust Bank,3000939339220039,07/26,475,Active,Malware Attack
2026eb66-0f62-4097-aabc-11f05a6c4857,James White,james.white385@example.com,+17282741571,896 Main Street,Prime National Bank,4111745411548067,09/30,891,Blocked,SQL Injection
8cb9a191-1983-4063-93d5-861123afe145,Mary Anderson,mary.anderson51@example.com,+16974240974,323 Main Street,Global Trust Bank,3000005967408943,04/26,928,Active,Insider Leak
9abfbf90-2d7d-40eb-92a6-c41f867927e0,Jennifer Thomas,jennifer.thomas144@example.com,+13080397398,721 Main Street,Prime National Bank,3400032997705075,03/29,752,Expired,Malware Attack
e6c9746a-faba-4fad-bda3-fb2f23b60ed8,Linda Mwangi,linda.mwangi924@example.com,+10251604015,569 Main Street,Prime National Bank,5500970550337035,02/28,262,Blocked,SQL Injection
79bdec39-790a-4aae-8bbb-cc1d2c800eef,Elizabeth White,elizabeth.white914@example.com,+10089010015,256 Main Street,Unity Finance,3000573748999321,03/27,556,Expired,SQL Injection
768cef61-0953-40f3-85b4-23b019172954,Robert Johnson,robert.johnson613@example.com,+15770145587,735 Main Street,Unity Finance,5500914250591953,04/27,195,Blocked,SQL Injection
cfa598e0-672a-4b7e-ae08-204b2d4c8b2e,Jennifer Mwangi,jennifer.mwangi709@example.com,+19018451393,768 Main Street,Unity Finance,3000286581521492,08/28,452,Blocked,Phishing
59b774ca-b7bc-4b17-a6b8-9beba4d6868e,Linda Thomas,linda.thomas76@example.com,+11952412085,979 Main Street,Prime National Bank,5500983040430155,02/28,732,Expired,Phishing
33cf0603-8df9-4ade-9d51-6ca98c01b38d,Linda Anderson,linda.anderson854@example.com,+18009243589,381 Main Street,Global Trust Bank,3400342834305927,04/29,877,Expired,Insider Leak
d0aeb618-69ac-421f-a12d-1aa18b1608f2,William Thomas,william.thomas399@example.com,+12633004248,646 Main Street,Unity Finance,3000296907471751,12/28,761,Expired,SQL Injection
b6444a72-6c31-47a0-85d1-0b5be448adc8,Patricia Thomas,patricia.thomas532@example.com,+16575128074,806 Main Street,Metro Capital Bank,4111670774755444,04/28,267,Blocked,Insider Leak
c6302bf6-2496-4fc3-ae39-9e17d605e8f5,Elizabeth White,elizabeth.white783@example.com,+13427138151,289 Main Street,Metro Capital Bank,4111653178505331,11/30,689,Active,Malware Attack
c6fb8e6b-6e10-4665-b5fa-193f165c8326,James Thomas,james.thomas50@example.com,+18432678575,850 Main Street,Prime National Bank,3000671798751308,04/30,558,Expired,Phishing
a42d09c9-c7cb-4321-98ef-b559261ff60e,John Brown,john.brown79@example.com,+19398426672,792 Main Street,Unity Finance,4111552338076359,12/30,269,Active,Malware Attack
2cec8b50-f223-401a-b768-73994c78297a,Michael Jackson,michael.jackson868@example.com,+13680786136,918 Main Street,Unity Finance,5500711262931276,02/29,118,Blocked,Phishing
ee6dfbf4-46f8-48fc-948c-3ccebcebde59,James Harris,james.harris345@example.com,+17475826726,399 Main Street,Unity Finance,3000654781345495,12/27,879,Blocked,Phishing
23b0ca7f-fb0a-42b2-9fa4-acdef0d3ef7f,Michael Anderson,michael.anderson668@example.com,+19828113264,593 Main Street,Global Trust Bank,3400373401911549,02/28,214,Blocked,Malware Attack
a1c05c70-7962-4b85-b46d-68edb0573587,Elizabeth Brown,elizabeth.brown905@example.com,+14879370727,970 Main Street,Metro Capital Bank,5500378366684812,10/29,764,Active,Phishing
dcb0f38c-0a64-4895-9d67-0e759c1d3c92,Mary Jackson,mary.jackson953@example.com,+13037483914,111 Main Street,Metro Capital Bank,5500383208722090,10/30,466,Expired,Insider Leak
c97605c2-0658-4c1a-9a21-a08b23c50c15,John Taylor,john.taylor251@example.com,+14840657850,522 Main Street,Prime National Bank,5500542026299058,10/28,540,Expired,Malware Attack
804650ac-34f7-4ca9-a843-022c32dd2fb5,John Anderson,john.anderson969@example.com,+18372791832,893 Main Street,Prime National Bank,5500310399083041,10/30,217,Blocked,Malware Attack
7319adbd-3b96-4451-85ff-30fd0a3ff636,James Anderson,james.anderson504@example.com,+17968457941,577 Main Street,Metro Capital Bank,5500726576866747,10/29,265,Blocked,SQL Injection
8bb72a00-f917-4b74-8eb2-268e88a9c735,Linda Anderson,linda.anderson923@example.com,+11936453495,194 Main Street,Metro Capital Bank,3000620476917286,12/30,717,Active,SQL Injection
7dd12386-b391-4a59-abcb-5a3eff9534f3,Jennifer Brown,jennifer.brown868@example.com,+14589122590,142 Main Street,Global Trust Bank,5500156585442192,02/30,679,Expired,Insider Leak
26fae8bc-cd6c-4775-83eb-99ea9ad240fb,Patricia Harris,patricia.harris220@example.com,+16319749430,955 Main Street,Prime National Bank,4111171272999214,01/28,236,Active,Malware Attack
c1bc0d20-3830-485c-85c0-a5ce6b831ca4,Patricia Brown,patricia.brown271@example.com,+13943844820,713 Main Street,Prime National Bank,5500584304299181,04/27,774,Active,SQL Injection
4a938a5c-668e-4da6-af96-287b5b6ebc4e,Patricia Brown,patricia.brown665@example.com,+10228311325,904 Main Street,Prime National Bank,4111326774247548,05/27,925,Blocked,SQL Injection
8a09dd8a-501a-4c5d-ae93-5b65d1242d62,Patricia Smith,patricia.smith798@example.com,+17905832744,686 Main Street,Prime National Bank,5500937990161225,01/30,859,Active,SQL Injection
5a565e53-7dc5-4cba-98eb-c48efd1f95ed,William Johnson,william.johnson699@example.com,+12027366718,885 Main Street,Global Trust Bank,5500408222530322,08/26,570,Active,SQL Injection
0d905c06-7690-41b9-953c-aaa5650d38a1,Michael Thomas,michael.thomas920@example.com,+17595853641,273 Main Street,Unity Finance,4111590887146181,06/29,409,Blocked,Malware Attack
b96712bd-28d3-4733-9f00-37bec5a96f53,Elizabeth Thomas,elizabeth.thomas703@example.com,+17096398759,126 Main Street,Unity Finance,3400738976175897,02/30,673,Active,Phishing
a4ff1ee5-49ed-4fb5-98be-55e43ba755f7,John Thomas,john.thomas176@example.com,+14836405938,825 Main Street,Metro Capital Bank,3000505961519520,11/29,662,Expired,Phishing
1d923ea9-49ce-4be2-b039-094207e10ca8,Jennifer Mwangi,jennifer.mwangi332@example.com,+10650217744,599 Main Street,Metro Capital Bank,3000618525030527,01/27,526,Blocked,Insider Leak
14cdc8a4-7c75-4678-b2d2-efa126add862,Michael Brown,michael.brown495@example.com,+18992702053,740 Main Street,Global Trust Bank,5500547861542794,10/26,438,Blocked,Phishing
cf082e32-41fa-44ae-8696-70f8bbe7c05a,James Thomas,james.thomas515@example.com,+12518588114,349 Main Street,Global Trust Bank,4111939268015147,02/27,647,Active,Malware Attack
767a025d-7412-4f1f-b517-e9c486ef1eb8,Robert Anderson,robert.anderson117@example.com,+12729610344,729 Main Street,Global Trust Bank,3400446334413950,07/28,688,Blocked,Insider Leak
1c50bd39-2324-4e1a-9fa6-c406b1f5721e,Michael Anderson,michael.anderson513@example.com,+18263254946,136 Main Street,Global Trust Bank,3000503692593963,06/27,360,Blocked,Insider Leak
a68cd59e-5a0a-4769-90eb-43aa3b644ab3,Mary Mwangi,mary.mwangi642@example.com,+19580035859,625 Main Street,Metro Capital Bank,5500257423028560,08/29,776,Blocked,Phishing
81bb4f5d-9ae1-4ce4-85dc-720ab16747d3,Elizabeth Jackson,elizabeth.jackson164@example.com,+12059727350,507 Main Street,Global Trust Bank,3400911334392553,11/29,889,Expired,Malware Attack
f1daaac3-ba35-4435-8d1d-11861117f855,Jennifer Brown,jennifer.brown690@example.com,+16290111965,406 Main Street,Global Trust Bank,5500686699683096,01/28,497,Active,Malware Attack
dff76c45-d850-4579-9aa2-bd3d75d26b21,William Mwangi,william.mwangi147@example.com,+13310740920,877 Main Street,Global Trust Bank,4111211285393912,11/27,513,Active,Insider Leak
17f4bb84-c04e-423e-ac74-56aa199a0ca0,Jennifer Taylor,jennifer.taylor213@example.com,+10194178030,173 Main Street,Metro Capital Bank,3000464965174534,10/30,345,Expired,Insider Leak
8348224d-cadf-48c9-bcb9-47cd56bdf089,Elizabeth Mwangi,elizabeth.mwangi260@example.com,+11214987481,191 Main Street,Unity Finance,4111984205681708,04/29,599,Expired,Insider Leak
974ba964-f8e7-45ee-85a9-9950e0bf2301,Jennifer White,jennifer.white744@example.com,+15491816301,355 Main Street,Prime National Bank,5500780887328501,06/28,738,Expired,SQL Injection
edede2e0-5c89-47e6-8640-f7899cf889ac,Mary Jackson,mary.jackson608@example.com,+17295954805,885 Main Street,Global Trust Bank,3000699091014696,06/26,954,Expired,Insider Leak
20f4168e-edb7-490b-99c8-112a3921d6bf,Robert Thomas,robert.thomas408@example.com,+18161522073,314 Main Street,Prime National Bank,5500111330769121,03/28,238,Active,Phishing
35edfd29-dd7d-419a-bfda-34b28f6295cb,Elizabeth Thomas,elizabeth.thomas298@example.com,+10171486433,667 Main Street,Global Trust Bank,3000371628205095,03/28,689,Expired,Malware Attack
c2e62857-88c9-4780-ac55-c09064ced1b8,William Johnson,william.johnson761@example.com,+15458583157,140 Main Street,Prime National Bank,3400250714252890,02/28,754,Blocked,Insider Leak
9b48ef09-60ad-497f-a02c-aa7e199d2c62,Linda Harris,linda.harris464@example.com,+15910855688,283 Main Street,Global Trust Bank,3000433547399349,07/29,233,Blocked,Malware Attack
f3da339e-85bc-4d60-88d9-356047b7607d,John Johnson,john.johnson8@example.com,+17995223729,274 Main Street,Metro Capital Bank,3000539625115198,07/29,627,Active,Insider Leak
513d4acf-6552-4733-a2fa-82cc9b6107d3,Elizabeth Anderson,elizabeth.anderson36@example.com,+16658548371,956 Main Street,Metro Capital Bank,3400160110615755,02/28,119,Blocked,SQL Injection
950ab2f5-a0fb-48d7-8084-557a7f1a8a7c,John Mwangi,john.mwangi409@example.com,+16921335645,588 Main Street,Global Trust Bank,3400690610198495,09/30,568,Blocked,Insider Leak
5996e619-047c-4a90-9073-2009a8d55ea7,John Harris,john.harris305@example.com,+15508959991,880 Main Street,Global Trust Bank,5500762941680825,02/26,462,Blocked,Phishing
65c50cf0-f5b8-4729-a6ad-9faf7b7f8745,Patricia Mwangi,patricia.mwangi513@example.com,+16130313253,994 Main Street,Prime National Bank,4111998490809283,11/27,110,Blocked,Insider Leak
bbd9b66f-a534-41a0-8d81-5ebfb73e3728,Elizabeth Jackson,elizabeth.jackson194@example.com,+12643227064,451 Main Street,Unity Finance,4111502953820003,02/27,753,Active,Phishing
bfd0b170-60f1-4d34-9e48-4c2380ea1c5b,Elizabeth Taylor,elizabeth.taylor692@example.com,+17805332382,693 Main Street,Global Trust Bank,4111030687558503,10/29,584,Active,Malware Attack
684f3743-8122-4fbc-a5bc-625768b5e8ad,Robert Harris,robert.harris211@example.com,+15023460305,128 Main Street,Unity Finance,3400916170403941,08/30,233,Active,SQL Injection
96200262-16a2-41a4-868f-743d0c124484,Elizabeth Brown,elizabeth.brown611@example.com,+17192704222,891 Main Street,Prime National Bank,4111552959733187,03/28,194,Expired,Insider Leak
e45a91ad-b827-4e92-8a27-69c028de4160,William Johnson,william.johnson344@example.com,+14523140842,879 Main Street,Global Trust Bank,3000553925426586,12/28,215,Active,Phishing
cf0ea0b7-b3bb-4112-8be2-4a7bcbd6fa29,James Brown,james.brown48@example.com,+11586100624,173 Main Street,Prime National Bank,5500644016221001,01/30,937,Active,Insider Leak
1bd71c90-28a2-4695-ac4e-ca70da090c18,James Anderson,james.anderson281@example.com,+18544932035,798 Main Street,Unity Finance,3000199473379262,03/27,813,Blocked,SQL Injection
156165d2-d243-41f3-9f39-972d63775314,Elizabeth Thomas,elizabeth.thomas117@example.com,+18272577192,857 Main Street,Global Trust Bank,4111847486872389,04/29,184,Blocked,SQL Injection
0b3b0fe0-b8a8-410a-9173-673a7a76c86b,Michael Thomas,michael.thomas37@example.com,+10145350267,805 Main Street,Unity Finance,5500060090335991,08/30,931,Expired,Malware Attack
3019f7f7-5352-4665-88f2-100a133ae9b9,Jennifer Mwangi,jennifer.mwangi697@example.com,+13467192998,528 Main Street,Metro Capital Bank,3400413123541970,02/30,533,Active,Phishing
0e10a86f-01eb-48bf-b2da-bbf3f08338ab,Patricia Taylor,patricia.taylor885@example.com,+14971180224,150 Main Street,Prime National Bank,3000773397690107,10/30,675,Expired,Malware Attack
344be1ff-f954-480c-8d53-aee7788e6429,William Taylor,william.taylor923@example.com,+15496029793,595 Main Street,Global Trust Bank,5500248198653665,03/27,979,Expired,Malware Attack
8071c09d-a9e3-46f1-82d3-4cf07e686fe6,Elizabeth Harris,elizabeth.harris408@example.com,+11645369218,720 Main Street,Unity Finance,5500576737401514,09/29,607,Expired,Phishing
d6bf0da3-d8cd-447f-a15f-e0632cf7d071,Elizabeth Taylor,elizabeth.taylor281@example.com,+11142556682,864 Main Street,Unity Finance,4111758614078942,08/28,913,Blocked,SQL Injection
8735a233-2289-4831-b242-194e25c6e0a1,Patricia Taylor,patricia.taylor756@example.com,+12337312870,934 Main Street,Unity Finance,5500427762493029,12/26,293,Active,Insider Leak
